model_name,pred_len,dataset,mae,mse,rmse,mape,mspe,exp_name,lookback_len,pwindow,pconstructor,mae_identity,mse_identity,rmse_identity,mape_identity,mspe_identity,exp_name_identity,lookback_len_identity,mse_diff,improvement
TimeXer,96,ETTh1,0.18199876,0.056358755,0.2374,0.14516398,0.03954916,long_term_forecast_96_96ETTh1_w1001_ipmutual_info.csv_TimeXer_ETTh1_ftMS_sl96_ll48_pl96_dm512_nh8_el1_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_exp_0,96,1001,ipmutual_info.csv,0.18221307,0.056639295,0.23799011,0.14509633,0.039586414,long_term_forecast_96_96ETTh1.csv_TimeXer_ETTh1_ftMS_sl96_ll48_pl96_dm512_nh8_el1_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_exp_0,96,0.0002805399999999958,0.49530983745471374
TimeXer,96,ETTh1,0.18171905,0.056362517,0.23740791,0.14475043,0.03923371,long_term_forecast_96_96ETTh1_w1501_ipmutual_info.csv_TimeXer_ETTh1_ftMS_sl96_ll48_pl96_dm512_nh8_el1_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_exp_0,96,1501,ipmutual_info.csv,0.18221307,0.056639295,0.23799011,0.14509633,0.039586414,long_term_forecast_96_96ETTh1.csv_TimeXer_ETTh1_ftMS_sl96_ll48_pl96_dm512_nh8_el1_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_exp_0,96,0.00027677799999999836,0.4886678056285806
TimeXer,96,ETTh1,0.18207599,0.056366384,0.23741606,0.14537722,0.039781164,long_term_forecast_96_96ETTh1_w1001_pfarm.csv_TimeXer_ETTh1_ftMS_sl96_ll48_pl96_dm512_nh8_el1_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_exp_0,96,1001,pfarm.csv,0.18221307,0.056639295,0.23799011,0.14509633,0.039586414,long_term_forecast_96_96ETTh1.csv_TimeXer_ETTh1_ftMS_sl96_ll48_pl96_dm512_nh8_el1_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_exp_0,96,0.0002729110000000007,0.48184039013903807
TimeXer,96,ETTh1,0.18143368,0.056371495,0.23742682,0.1444379,0.03918823,long_term_forecast_96_96ETTh1_w1251_prollcorr.csv_TimeXer_ETTh1_ftMS_sl96_ll48_pl96_dm512_nh8_el1_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_exp_0,96,1251,prollcorr.csv,0.18221307,0.056639295,0.23799011,0.14509633,0.039586414,long_term_forecast_96_96ETTh1.csv_TimeXer_ETTh1_ftMS_sl96_ll48_pl96_dm512_nh8_el1_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_exp_0,96,0.0002677999999999986,0.47281661962776655
TimeXer,96,ETTh1,0.18191005,0.056394402,0.23747505,0.14473861,0.039159972,long_term_forecast_96_96ETTh1_w1001_iprollcorr.csv_TimeXer_ETTh1_ftMS_sl96_ll48_pl96_dm512_nh8_el1_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_exp_0,96,1001,iprollcorr.csv,0.18221307,0.056639295,0.23799011,0.14509633,0.039586414,long_term_forecast_96_96ETTh1.csv_TimeXer_ETTh1_ftMS_sl96_ll48_pl96_dm512_nh8_el1_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_exp_0,96,0.00024489299999999603,0.4323729665067265
TimeXer,96,ETTh1,0.18193342,0.056414947,0.23751831,0.14496617,0.03945329,long_term_forecast_96_96ETTh1_w1501_pfarm.csv_TimeXer_ETTh1_ftMS_sl96_ll48_pl96_dm512_nh8_el1_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_exp_0,96,1501,pfarm.csv,0.18221307,0.056639295,0.23799011,0.14509633,0.039586414,long_term_forecast_96_96ETTh1.csv_TimeXer_ETTh1_ftMS_sl96_ll48_pl96_dm512_nh8_el1_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_exp_0,96,0.00022434799999999921,0.3960995630330484
TimeXer,96,ETTh1,0.18185978,0.056424923,0.2375393,0.14472252,0.039280664,long_term_forecast_96_96ETTh1_w1251_iprollcorr.csv_TimeXer_ETTh1_ftMS_sl96_ll48_pl96_dm512_nh8_el1_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_exp_0,96,1251,iprollcorr.csv,0.18221307,0.056639295,0.23799011,0.14509633,0.039586414,long_term_forecast_96_96ETTh1.csv_TimeXer_ETTh1_ftMS_sl96_ll48_pl96_dm512_nh8_el1_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_exp_0,96,0.0002143719999999974,0.37848634945049614
TimeXer,96,ETTh1,0.18202509,0.056457568,0.23760802,0.14506951,0.03955359,long_term_forecast_96_96ETTh1_w751_pentropy.csv_TimeXer_ETTh1_ftMS_sl96_ll48_pl96_dm512_nh8_el1_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_exp_0,96,751,pentropy.csv,0.18221307,0.056639295,0.23799011,0.14509633,0.039586414,long_term_forecast_96_96ETTh1.csv_TimeXer_ETTh1_ftMS_sl96_ll48_pl96_dm512_nh8_el1_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_exp_0,96,0.00018172699999999958,0.32084968571730915
TimeXer,96,ETTh1,0.18202221,0.056499373,0.23769596,0.14496613,0.039460585,long_term_forecast_96_96ETTh1_w501_pentropy.csv_TimeXer_ETTh1_ftMS_sl96_ll48_pl96_dm512_nh8_el1_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_exp_0,96,501,pentropy.csv,0.18221307,0.056639295,0.23799011,0.14509633,0.039586414,long_term_forecast_96_96ETTh1.csv_TimeXer_ETTh1_ftMS_sl96_ll48_pl96_dm512_nh8_el1_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_exp_0,96,0.00013992200000000066,0.24704050430006352
TimeXer,96,ETTh1,0.18207234,0.05649988,0.23769704,0.14545032,0.0400573,long_term_forecast_96_96ETTh1_w751_pfarm.csv_TimeXer_ETTh1_ftMS_sl96_ll48_pl96_dm512_nh8_el1_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_exp_0,96,751,pfarm.csv,0.18221307,0.056639295,0.23799011,0.14509633,0.039586414,long_term_forecast_96_96ETTh1.csv_TimeXer_ETTh1_ftMS_sl96_ll48_pl96_dm512_nh8_el1_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_exp_0,96,0.0001394149999999969,0.24614536603959655
TimeXer,96,ETTh1,0.18156353,0.056503538,0.23770472,0.14453374,0.03932015,long_term_forecast_96_96ETTh1_w1251_prollcov.csv_TimeXer_ETTh1_ftMS_sl96_ll48_pl96_dm512_nh8_el1_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_exp_0,96,1251,prollcov.csv,0.18221307,0.056639295,0.23799011,0.14509633,0.039586414,long_term_forecast_96_96ETTh1.csv_TimeXer_ETTh1_ftMS_sl96_ll48_pl96_dm512_nh8_el1_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_exp_0,96,0.00013575700000000024,0.2396869523181746
TimeXer,96,ETTh1,0.18180946,0.056509748,0.23771779,0.14463528,0.03923487,long_term_forecast_96_96ETTh1_w1251_ipmutual_info.csv_TimeXer_ETTh1_ftMS_sl96_ll48_pl96_dm512_nh8_el1_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_exp_0,96,1251,ipmutual_info.csv,0.18221307,0.056639295,0.23799011,0.14509633,0.039586414,long_term_forecast_96_96ETTh1.csv_TimeXer_ETTh1_ftMS_sl96_ll48_pl96_dm512_nh8_el1_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_exp_0,96,0.0001295470000000007,0.22872283279656058
TimeXer,96,ETTh1,0.18120039,0.056510027,0.23771837,0.14421737,0.039784864,long_term_forecast_96_96ETTh1_w1501_pmutual_info.csv_TimeXer_ETTh1_ftMS_sl96_ll48_pl96_dm512_nh8_el1_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_exp_0,96,1501,pmutual_info.csv,0.18221307,0.056639295,0.23799011,0.14509633,0.039586414,long_term_forecast_96_96ETTh1.csv_TimeXer_ETTh1_ftMS_sl96_ll48_pl96_dm512_nh8_el1_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_exp_0,96,0.00012926800000000183,0.22823024191950453
TimeXer,96,ETTh1,0.18326895,0.05653987,0.23778114,0.14812052,0.04210732,long_term_forecast_96_96ETTh1_w501_prollcov.csv_TimeXer_ETTh1_ftMS_sl96_ll48_pl96_dm512_nh8_el1_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_exp_0,96,501,prollcov.csv,0.18221307,0.056639295,0.23799011,0.14509633,0.039586414,long_term_forecast_96_96ETTh1.csv_TimeXer_ETTh1_ftMS_sl96_ll48_pl96_dm512_nh8_el1_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_exp_0,96,9.942500000000021e-05,0.17554067366128093
TimeXer,96,ETTh1,0.18132026,0.05654652,0.23779513,0.14305907,0.037692863,long_term_forecast_96_96ETTh1_w1501_iprollcorr.csv_TimeXer_ETTh1_ftMS_sl96_ll48_pl96_dm512_nh8_el1_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_exp_0,96,1501,iprollcorr.csv,0.18221307,0.056639295,0.23799011,0.14509633,0.039586414,long_term_forecast_96_96ETTh1.csv_TimeXer_ETTh1_ftMS_sl96_ll48_pl96_dm512_nh8_el1_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_exp_0,96,9.277499999999633e-05,0.16379970831204085
TimeXer,96,ETTh1,0.18223497,0.056557193,0.23781757,0.14517726,0.039541654,long_term_forecast_96_96ETTh1_w751_ipmutual_info.csv_TimeXer_ETTh1_ftMS_sl96_ll48_pl96_dm512_nh8_el1_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_exp_0,96,751,ipmutual_info.csv,0.18221307,0.056639295,0.23799011,0.14509633,0.039586414,long_term_forecast_96_96ETTh1.csv_TimeXer_ETTh1_ftMS_sl96_ll48_pl96_dm512_nh8_el1_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_exp_0,96,8.210200000000056e-05,0.14495590031620373
TimeXer,96,ETTh1,0.18206932,0.05658212,0.23786996,0.14465925,0.03903188,long_term_forecast_96_96ETTh1_w1001_iprollcov.csv_TimeXer_ETTh1_ftMS_sl96_ll48_pl96_dm512_nh8_el1_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_exp_0,96,1001,iprollcov.csv,0.18221307,0.056639295,0.23799011,0.14509633,0.039586414,long_term_forecast_96_96ETTh1.csv_TimeXer_ETTh1_ftMS_sl96_ll48_pl96_dm512_nh8_el1_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_exp_0,96,5.717499999999959e-05,0.10094581862291822
TimeXer,96,ETTh1,0.18214747,0.056612875,0.2379346,0.14504014,0.03956075,long_term_forecast_96_96ETTh1_w1251_pentropy.csv_TimeXer_ETTh1_ftMS_sl96_ll48_pl96_dm512_nh8_el1_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_exp_0,96,1251,pentropy.csv,0.18221307,0.056639295,0.23799011,0.14509633,0.039586414,long_term_forecast_96_96ETTh1.csv_TimeXer_ETTh1_ftMS_sl96_ll48_pl96_dm512_nh8_el1_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_exp_0,96,2.6419999999999222e-05,0.046646060831087716
TimeXer,96,ETTh1,0.18211766,0.05661986,0.23794928,0.14518292,0.039739985,long_term_forecast_96_96ETTh1_w501_iprollcov.csv_TimeXer_ETTh1_ftMS_sl96_ll48_pl96_dm512_nh8_el1_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_exp_0,96,501,iprollcov.csv,0.18221307,0.056639295,0.23799011,0.14509633,0.039586414,long_term_forecast_96_96ETTh1.csv_TimeXer_ETTh1_ftMS_sl96_ll48_pl96_dm512_nh8_el1_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_exp_0,96,1.9434999999998204e-05,0.03431363331764317
TimeXer,96,ETTh1,0.18222739,0.056626443,0.23796311,0.14514758,0.03962069,long_term_forecast_96_96ETTh1_w1251_ipentropy.csv_TimeXer_ETTh1_ftMS_sl96_ll48_pl96_dm512_nh8_el1_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_exp_0,96,1251,ipentropy.csv,0.18221307,0.056639295,0.23799011,0.14509633,0.039586414,long_term_forecast_96_96ETTh1.csv_TimeXer_ETTh1_ftMS_sl96_ll48_pl96_dm512_nh8_el1_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_exp_0,96,1.2852000000000696e-05,0.022690960401256222
TimeXer,96,ETTh1,0.18224262,0.056630056,0.23797071,0.14512996,0.039612897,long_term_forecast_96_96ETTh1_w751_ipentropy.csv_TimeXer_ETTh1_ftMS_sl96_ll48_pl96_dm512_nh8_el1_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_exp_0,96,751,ipentropy.csv,0.18221307,0.056639295,0.23799011,0.14509633,0.039586414,long_term_forecast_96_96ETTh1.csv_TimeXer_ETTh1_ftMS_sl96_ll48_pl96_dm512_nh8_el1_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_exp_0,96,9.239000000001163e-06,0.01631199682129017
TimeXer,96,ETTh1,0.18221307,0.056639295,0.23799011,0.14509633,0.039586414,long_term_forecast_96_96ETTh1.csv_TimeXer_ETTh1_ftMS_sl96_ll48_pl96_dm512_nh8_el1_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_exp_0,96,,identity,0.18221307,0.056639295,0.23799011,0.14509633,0.039586414,long_term_forecast_96_96ETTh1.csv_TimeXer_ETTh1_ftMS_sl96_ll48_pl96_dm512_nh8_el1_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_exp_0,96,0.0,0.0
TimeXer,96,ETTh1,0.18225257,0.056647807,0.23800799,0.14515519,0.03966256,long_term_forecast_96_96ETTh1_w501_ipentropy.csv_TimeXer_ETTh1_ftMS_sl96_ll48_pl96_dm512_nh8_el1_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_exp_0,96,501,ipentropy.csv,0.18221307,0.056639295,0.23799011,0.14509633,0.039586414,long_term_forecast_96_96ETTh1.csv_TimeXer_ETTh1_ftMS_sl96_ll48_pl96_dm512_nh8_el1_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_exp_0,96,-8.512000000002184e-06,-0.015028435647022415
TimeXer,96,ETTh1,0.1822835,0.05666253,0.23803893,0.14519028,0.039655518,long_term_forecast_96_96ETTh1_w1001_ipentropy.csv_TimeXer_ETTh1_ftMS_sl96_ll48_pl96_dm512_nh8_el1_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_exp_0,96,1001,ipentropy.csv,0.18221307,0.056639295,0.23799011,0.14509633,0.039586414,long_term_forecast_96_96ETTh1.csv_TimeXer_ETTh1_ftMS_sl96_ll48_pl96_dm512_nh8_el1_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_exp_0,96,-2.3235000000003392e-05,-0.041022756374357046
TimeXer,96,ETTh1,0.18226711,0.056705687,0.23812956,0.14509611,0.039592385,long_term_forecast_96_96ETTh1_w1001_pentropy.csv_TimeXer_ETTh1_ftMS_sl96_ll48_pl96_dm512_nh8_el1_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_exp_0,96,1001,pentropy.csv,0.18221307,0.056639295,0.23799011,0.14509633,0.039586414,long_term_forecast_96_96ETTh1.csv_TimeXer_ETTh1_ftMS_sl96_ll48_pl96_dm512_nh8_el1_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_exp_0,96,-6.639199999999845e-05,-0.11721897315282341
TimeXer,96,ETTh1,0.1821561,0.056712374,0.2381436,0.14474906,0.039265525,long_term_forecast_96_96ETTh1_w751_ipfarm.csv_TimeXer_ETTh1_ftMS_sl96_ll48_pl96_dm512_nh8_el1_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_exp_0,96,751,ipfarm.csv,0.18221307,0.056639295,0.23799011,0.14509633,0.039586414,long_term_forecast_96_96ETTh1.csv_TimeXer_ETTh1_ftMS_sl96_ll48_pl96_dm512_nh8_el1_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_exp_0,96,-7.307900000000367e-05,-0.12902526417393378
TimeXer,96,ETTh1,0.18234135,0.056713376,0.23814571,0.14523432,0.03967646,long_term_forecast_96_96ETTh1_w1501_ipentropy.csv_TimeXer_ETTh1_ftMS_sl96_ll48_pl96_dm512_nh8_el1_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_exp_0,96,1501,ipentropy.csv,0.18221307,0.056639295,0.23799011,0.14509633,0.039586414,long_term_forecast_96_96ETTh1.csv_TimeXer_ETTh1_ftMS_sl96_ll48_pl96_dm512_nh8_el1_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_exp_0,96,-7.408100000000362e-05,-0.13079435399046477
TimeXer,96,ETTh1,0.18230648,0.056718398,0.23815624,0.14510965,0.03957967,long_term_forecast_96_96ETTh1_w1501_ipfarm.csv_TimeXer_ETTh1_ftMS_sl96_ll48_pl96_dm512_nh8_el1_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_exp_0,96,1501,ipfarm.csv,0.18221307,0.056639295,0.23799011,0.14509633,0.039586414,long_term_forecast_96_96ETTh1.csv_TimeXer_ETTh1_ftMS_sl96_ll48_pl96_dm512_nh8_el1_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_exp_0,96,-7.910300000000398e-05,-0.13966098977751043
PatchTST,96,ETTh1,0.17937367,0.05673742,0.23819618,0.14002725,0.03560168,long_term_forecast_96_96ETTh1_w1001_pfarm.csv_PatchTST_ETTh1_ftMS_sl96_ll48_pl96_dm512_nh8_el1_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,96,1001,pfarm.csv,0.17932977,0.056771465,0.23826763,0.13987435,0.035490543,long_term_forecast_96_96ETTh1.csv_PatchTST_ETTh1_ftMS_sl96_ll48_pl96_dm512_nh8_el1_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,96,3.404500000000338e-05,0.059968507066011735
TimeXer,96,ETTh1,0.18234944,0.056745995,0.23821418,0.14514175,0.03958137,long_term_forecast_96_96ETTh1_w1501_pentropy.csv_TimeXer_ETTh1_ftMS_sl96_ll48_pl96_dm512_nh8_el1_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_exp_0,96,1501,pentropy.csv,0.18221307,0.056639295,0.23799011,0.14509633,0.039586414,long_term_forecast_96_96ETTh1.csv_TimeXer_ETTh1_ftMS_sl96_ll48_pl96_dm512_nh8_el1_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_exp_0,96,-0.00010670000000000124,-0.188385113197474
PatchTST,96,ETTh1,0.17942423,0.056748502,0.23821944,0.14005744,0.035601594,long_term_forecast_96_96ETTh1_w1501_prollcorr.csv_PatchTST_ETTh1_ftMS_sl96_ll48_pl96_dm512_nh8_el1_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,96,1501,prollcorr.csv,0.17932977,0.056771465,0.23826763,0.13987435,0.035490543,long_term_forecast_96_96ETTh1.csv_PatchTST_ETTh1_ftMS_sl96_ll48_pl96_dm512_nh8_el1_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,96,2.2963000000000844e-05,0.04044813710549982
PatchTST,96,ETTh1,0.1793723,0.056750014,0.23822261,0.14000495,0.035581626,long_term_forecast_96_96ETTh1_w1251_prollcorr.csv_PatchTST_ETTh1_ftMS_sl96_ll48_pl96_dm512_nh8_el1_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,96,1251,prollcorr.csv,0.17932977,0.056771465,0.23826763,0.13987435,0.035490543,long_term_forecast_96_96ETTh1.csv_PatchTST_ETTh1_ftMS_sl96_ll48_pl96_dm512_nh8_el1_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,96,2.145099999999872e-05,0.03778482728955246
PatchTST,96,ETTh1,0.17930993,0.056756783,0.23823681,0.13988057,0.035506707,long_term_forecast_96_96ETTh1_w1501_pentropy.csv_PatchTST_ETTh1_ftMS_sl96_ll48_pl96_dm512_nh8_el1_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,96,1501,pentropy.csv,0.17932977,0.056771465,0.23826763,0.13987435,0.035490543,long_term_forecast_96_96ETTh1.csv_PatchTST_ETTh1_ftMS_sl96_ll48_pl96_dm512_nh8_el1_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,96,1.4682000000001971e-05,0.025861583807995744
PatchTST,96,ETTh1,0.17930716,0.056758936,0.23824134,0.13987164,0.035499956,long_term_forecast_96_96ETTh1_w1251_pentropy.csv_PatchTST_ETTh1_ftMS_sl96_ll48_pl96_dm512_nh8_el1_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,96,1251,pentropy.csv,0.17932977,0.056771465,0.23826763,0.13987435,0.035490543,long_term_forecast_96_96ETTh1.csv_PatchTST_ETTh1_ftMS_sl96_ll48_pl96_dm512_nh8_el1_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,96,1.2528999999997237e-05,0.022069185637533285
PatchTST,96,ETTh1,0.17932533,0.056759983,0.23824354,0.13988069,0.035496186,long_term_forecast_96_96ETTh1_w501_ipentropy.csv_PatchTST_ETTh1_ftMS_sl96_ll48_pl96_dm512_nh8_el1_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,96,501,ipentropy.csv,0.17932977,0.056771465,0.23826763,0.13987435,0.035490543,long_term_forecast_96_96ETTh1.csv_PatchTST_ETTh1_ftMS_sl96_ll48_pl96_dm512_nh8_el1_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,96,1.1482000000000159e-05,0.02022494927689493
PatchTST,96,ETTh1,0.17930894,0.05676642,0.23825705,0.13988297,0.03551758,long_term_forecast_96_96ETTh1_w1001_pentropy.csv_PatchTST_ETTh1_ftMS_sl96_ll48_pl96_dm512_nh8_el1_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,96,1001,pentropy.csv,0.17932977,0.056771465,0.23826763,0.13987435,0.035490543,long_term_forecast_96_96ETTh1.csv_PatchTST_ETTh1_ftMS_sl96_ll48_pl96_dm512_nh8_el1_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,96,5.045000000002131e-06,0.008886506627937347
PatchTST,96,ETTh1,0.17933139,0.056769047,0.23826256,0.13987933,0.035494033,long_term_forecast_96_96ETTh1_w751_ipentropy.csv_PatchTST_ETTh1_ftMS_sl96_ll48_pl96_dm512_nh8_el1_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,96,751,ipentropy.csv,0.17932977,0.056771465,0.23826763,0.13987435,0.035490543,long_term_forecast_96_96ETTh1.csv_PatchTST_ETTh1_ftMS_sl96_ll48_pl96_dm512_nh8_el1_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,96,2.417999999997089e-06,0.004259181967555512
PatchTST,96,ETTh1,0.17933543,0.05677076,0.23826616,0.13987765,0.035489045,long_term_forecast_96_96ETTh1_w1001_ipentropy.csv_PatchTST_ETTh1_ftMS_sl96_ll48_pl96_dm512_nh8_el1_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,96,1001,ipentropy.csv,0.17932977,0.056771465,0.23826763,0.13987435,0.035490543,long_term_forecast_96_96ETTh1.csv_PatchTST_ETTh1_ftMS_sl96_ll48_pl96_dm512_nh8_el1_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,96,7.049999999966805e-07,0.0012418210451265975
PatchTST,96,ETTh1,0.17932977,0.056771465,0.23826763,0.13987435,0.035490543,long_term_forecast_96_96ETTh1.csv_PatchTST_ETTh1_ftMS_sl96_ll48_pl96_dm512_nh8_el1_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,96,,identity,0.17932977,0.056771465,0.23826763,0.13987435,0.035490543,long_term_forecast_96_96ETTh1.csv_PatchTST_ETTh1_ftMS_sl96_ll48_pl96_dm512_nh8_el1_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,96,0.0,0.0
PatchTST,96,ETTh1,0.17933543,0.056771763,0.23826826,0.13987866,0.035491385,long_term_forecast_96_96ETTh1_w1251_ipentropy.csv_PatchTST_ETTh1_ftMS_sl96_ll48_pl96_dm512_nh8_el1_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,96,1251,ipentropy.csv,0.17932977,0.056771465,0.23826763,0.13987435,0.035490543,long_term_forecast_96_96ETTh1.csv_PatchTST_ETTh1_ftMS_sl96_ll48_pl96_dm512_nh8_el1_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,96,-2.980000000027405e-07,-0.0005249115907132933
PatchTST,96,ETTh1,0.17934562,0.056773167,0.2382712,0.13992363,0.035519697,long_term_forecast_96_96ETTh1_w1251_prollcov.csv_PatchTST_ETTh1_ftMS_sl96_ll48_pl96_dm512_nh8_el1_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,96,1251,prollcov.csv,0.17932977,0.056771465,0.23826763,0.13987435,0.035490543,long_term_forecast_96_96ETTh1.csv_PatchTST_ETTh1_ftMS_sl96_ll48_pl96_dm512_nh8_el1_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,96,-1.7019999999992597e-06,-0.002997984991226243
PatchTST,96,ETTh1,0.17934193,0.056776606,0.23827842,0.13987903,0.035489,long_term_forecast_96_96ETTh1_w1501_ipentropy.csv_PatchTST_ETTh1_ftMS_sl96_ll48_pl96_dm512_nh8_el1_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,96,1501,ipentropy.csv,0.17932977,0.056771465,0.23826763,0.13987435,0.035490543,long_term_forecast_96_96ETTh1.csv_PatchTST_ETTh1_ftMS_sl96_ll48_pl96_dm512_nh8_el1_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,96,-5.141000000000173e-06,-0.009055605663866826
PatchTST,96,ETTh1,0.17934848,0.0567809,0.23828743,0.13988538,0.035497032,long_term_forecast_96_96ETTh1_w751_ipfarm.csv_PatchTST_ETTh1_ftMS_sl96_ll48_pl96_dm512_nh8_el1_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,96,751,ipfarm.csv,0.17932977,0.056771465,0.23826763,0.13987435,0.035490543,long_term_forecast_96_96ETTh1.csv_PatchTST_ETTh1_ftMS_sl96_ll48_pl96_dm512_nh8_el1_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,96,-9.43500000000208e-06,-0.016619264625286807
PatchTST,96,ETTh1,0.17934233,0.0567811,0.23828785,0.13989556,0.0355099,long_term_forecast_96_96ETTh1_w751_pentropy.csv_PatchTST_ETTh1_ftMS_sl96_ll48_pl96_dm512_nh8_el1_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,96,751,pentropy.csv,0.17932977,0.056771465,0.23826763,0.13987435,0.035490543,long_term_forecast_96_96ETTh1.csv_PatchTST_ETTh1_ftMS_sl96_ll48_pl96_dm512_nh8_el1_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,96,-9.635000000000893e-06,-0.016971554283478317
