,mae,mse,rmse,mape,mspe,exp_name,model_name,features_powerset,pred_len,dataset
0,0.34710267,0.18362649,0.42851663,0.250966,0.089567654,long_term_forecast_336_96powerset_HUFL_MUFL_LUFL_LULL.csv_MLP_ETTh1_ftMS_sl96_ll48_pl336_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,MLP,"['HUFL', 'MUFL', 'LUFL', 'LULL']",336,ETTh1
0,0.35024065,0.18389939,0.42883492,0.24437258,0.08086377,long_term_forecast_336_96powerset_LUFL.csv_CNN_ETTh1_ftMS_sl96_ll48_pl336_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,CNN,['LUFL'],336,ETTh1
0,0.34730372,0.18406905,0.42903268,0.2525137,0.09141005,long_term_forecast_336_96powerset_HUFL_MUFL_LULL.csv_MLP_ETTh1_ftMS_sl96_ll48_pl336_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,MLP,"['HUFL', 'MUFL', 'LULL']",336,ETTh1
0,0.34969714,0.1843961,0.42941368,0.25190178,0.088748306,long_term_forecast_336_96powerset_HUFL_LULL.csv_CNN_ETTh1_ftMS_sl96_ll48_pl336_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,CNN,"['HUFL', 'LULL']",336,ETTh1
0,0.3633059,0.18535626,0.43053022,0.2641077,0.091193944,long_term_forecast_96_96powerset_HUFL_HULL_MULL_LULL.csv_CNN_ETTh1_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,CNN,"['HUFL', 'HULL', 'MULL', 'LULL']",96,ETTh1
0,0.34843454,0.18569732,0.4309261,0.25341445,0.09077569,long_term_forecast_192_96powerset_HUFL_LUFL.csv_MLP_ETTh1_ftMS_sl96_ll48_pl192_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,MLP,"['HUFL', 'LUFL']",192,ETTh1
0,0.34835592,0.18715952,0.43261936,0.24779299,0.08502685,long_term_forecast_192_96powerset_HUFL_MUFL_LUFL_LULL.csv_CNN_ETTh1_ftMS_sl96_ll48_pl192_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,CNN,"['HUFL', 'MUFL', 'LUFL', 'LULL']",192,ETTh1
0,0.35137466,0.18736286,0.43285432,0.2513752,0.08809361,long_term_forecast_336_96powerset_MUFL_LUFL.csv_CNN_ETTh1_ftMS_sl96_ll48_pl336_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,CNN,"['MUFL', 'LUFL']",336,ETTh1
0,0.35263315,0.18773463,0.43328354,0.25351244,0.089787014,long_term_forecast_336_96powerset_HUFL_LUFL.csv_CNN_ETTh1_ftMS_sl96_ll48_pl336_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,CNN,"['HUFL', 'LUFL']",336,ETTh1
0,0.35375908,0.18934087,0.43513316,0.252451,0.08822682,long_term_forecast_336_96powerset_MUFL_LULL.csv_CNN_ETTh1_ftMS_sl96_ll48_pl336_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,CNN,"['MUFL', 'LULL']",336,ETTh1
0,0.35181853,0.18944027,0.43524736,0.2555967,0.09222707,long_term_forecast_192_96powerset_MUFL_LUFL.csv_MLP_ETTh1_ftMS_sl96_ll48_pl192_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,MLP,"['MUFL', 'LUFL']",192,ETTh1
0,0.36199504,0.1909032,0.4369247,0.2568409,0.08869174,long_term_forecast_96_96powerset_empty.csv_Transformer_ETTh1_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,Transformer,['empty'],96,ETTh1
0,0.36633116,0.1909357,0.4369619,0.2562174,0.08687786,long_term_forecast_720_96powerset_HULL_LUFL.csv_CNN_ETTh1_ftMS_sl96_ll48_pl720_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,CNN,"['HULL', 'LUFL']",720,ETTh1
0,0.36428002,0.1914708,0.43757376,0.25102755,0.08338697,long_term_forecast_720_96powerset_HULL_LULL.csv_CNN_ETTh1_ftMS_sl96_ll48_pl720_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,CNN,"['HULL', 'LULL']",720,ETTh1
0,0.36080995,0.19382523,0.44025588,0.26145858,0.095161,long_term_forecast_336_96powerset_HUFL_MUFL.csv_CNN_ETTh1_ftMS_sl96_ll48_pl336_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,CNN,"['HUFL', 'MUFL']",336,ETTh1
0,0.37331071,0.19397204,0.44042256,0.28019872,0.105523296,long_term_forecast_96_96powerset_HUFL_HULL_MULL_LUFL.csv_CNN_ETTh1_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,CNN,"['HUFL', 'HULL', 'MULL', 'LUFL']",96,ETTh1
0,0.35472423,0.19671622,0.443527,0.25603613,0.09733266,long_term_forecast_336_96powerset_HULL_MULL_LULL.csv_Transformer_ETTh1_ftMS_sl96_ll48_pl336_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,Transformer,"['HULL', 'MULL', 'LULL']",336,ETTh1
0,0.3686233,0.19726422,0.44414437,0.26004094,0.08955408,long_term_forecast_96_96powerset_HUFL_MUFL_LUFL_LULL.csv_LSTM_ETTh1_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,LSTM,"['HUFL', 'MUFL', 'LUFL', 'LULL']",96,ETTh1
0,0.37220323,0.1976892,0.44462255,0.2633671,0.09006867,long_term_forecast_96_96powerset_HUFL_MUFL.csv_LSTM_ETTh1_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,LSTM,"['HUFL', 'MUFL']",96,ETTh1
0,0.36864275,0.19947243,0.44662336,0.2606882,0.09065995,long_term_forecast_336_96powerset_HULL_LUFL.csv_CNN_ETTh1_ftMS_sl96_ll48_pl336_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,CNN,"['HULL', 'LUFL']",336,ETTh1
0,0.36788523,0.20312096,0.45068944,0.26694602,0.10006746,long_term_forecast_336_96powerset_HUFL_LUFL_LULL.csv_MLP_ETTh1_ftMS_sl96_ll48_pl336_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,MLP,"['HUFL', 'LUFL', 'LULL']",336,ETTh1
0,0.3795264,0.20325083,0.45083347,0.28110173,0.10684055,long_term_forecast_192_96powerset_HUFL_HULL_MULL_LUFL.csv_CNN_ETTh1_ftMS_sl96_ll48_pl192_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,CNN,"['HUFL', 'HULL', 'MULL', 'LUFL']",192,ETTh1
0,0.3682499,0.20411932,0.45179567,0.2611822,0.0931705,long_term_forecast_96_96powerset_MUFL_LUFL.csv_LSTM_ETTh1_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,LSTM,"['MUFL', 'LUFL']",96,ETTh1
0,0.38106045,0.20447402,0.45218804,0.26904178,0.09312398,long_term_forecast_96_96powerset_empty.csv_CNN_ETTh1_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,CNN,['empty'],96,ETTh1
0,0.37666675,0.20464434,0.45237634,0.27495316,0.10286964,long_term_forecast_336_96powerset_HUFL_MUFL_LUFL.csv_CNN_ETTh1_ftMS_sl96_ll48_pl336_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,CNN,"['HUFL', 'MUFL', 'LUFL']",336,ETTh1
0,0.37662587,0.20497695,0.4527438,0.27878636,0.10795475,long_term_forecast_336_96powerset_HUFL_HULL_MULL_LUFL.csv_CNN_ETTh1_ftMS_sl96_ll48_pl336_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,CNN,"['HUFL', 'HULL', 'MULL', 'LUFL']",336,ETTh1
0,0.36792603,0.2059169,0.45378068,0.2673854,0.1037214,long_term_forecast_192_96powerset_LULL.csv_Transformer_ETTh1_ftMS_sl96_ll48_pl192_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,Transformer,['LULL'],192,ETTh1
0,0.37296766,0.20865281,0.4567853,0.2701428,0.10211342,long_term_forecast_336_96powerset_MUFL_LUFL_LULL.csv_MLP_ETTh1_ftMS_sl96_ll48_pl336_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,MLP,"['MUFL', 'LUFL', 'LULL']",336,ETTh1
0,0.37783217,0.2086945,0.45683095,0.2667315,0.09450547,long_term_forecast_336_96powerset_HUFL.csv_CNN_ETTh1_ftMS_sl96_ll48_pl336_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,CNN,['HUFL'],336,ETTh1
0,0.37928072,0.20908397,0.457257,0.2729303,0.1009476,long_term_forecast_336_96powerset_HUFL_HULL_MULL_LULL.csv_CNN_ETTh1_ftMS_sl96_ll48_pl336_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,CNN,"['HUFL', 'HULL', 'MULL', 'LULL']",336,ETTh1
0,0.38485622,0.20963965,0.45786422,0.26457834,0.09132708,long_term_forecast_720_96powerset_empty.csv_MLP_ETTh1_ftMS_sl96_ll48_pl720_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,MLP,['empty'],720,ETTh1
0,0.382161,0.2117027,0.46011162,0.26789764,0.093438804,long_term_forecast_192_96powerset_LULL.csv_CNN_ETTh1_ftMS_sl96_ll48_pl192_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,CNN,['LULL'],192,ETTh1
0,0.37838972,0.21222326,0.46067697,0.2657792,0.09426442,long_term_forecast_336_96powerset_HULL.csv_MLP_ETTh1_ftMS_sl96_ll48_pl336_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,MLP,['HULL'],336,ETTh1
0,0.38878208,0.21334602,0.46189395,0.27052873,0.09666764,long_term_forecast_336_96powerset_LULL.csv_LSTM_ETTh1_ftMS_sl96_ll48_pl336_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,LSTM,['LULL'],336,ETTh1
0,0.38045862,0.2133652,0.46191472,0.2768982,0.10625344,long_term_forecast_336_96powerset_HUFL_LUFL.csv_MLP_ETTh1_ftMS_sl96_ll48_pl336_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,MLP,"['HUFL', 'LUFL']",336,ETTh1
0,0.38243306,0.21614492,0.46491387,0.2778766,0.107008904,long_term_forecast_336_96powerset_MUFL_LUFL.csv_MLP_ETTh1_ftMS_sl96_ll48_pl336_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,MLP,"['MUFL', 'LUFL']",336,ETTh1
0,0.39119434,0.21634726,0.46513143,0.2728888,0.09739605,long_term_forecast_720_96powerset_MULL.csv_MLP_ETTh1_ftMS_sl96_ll48_pl720_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,MLP,['MULL'],720,ETTh1
0,0.390382,0.2171078,0.46594828,0.2742737,0.09708939,long_term_forecast_336_96powerset_HULL_LUFL_LULL.csv_CNN_ETTh1_ftMS_sl96_ll48_pl336_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,CNN,"['HULL', 'LUFL', 'LULL']",336,ETTh1
0,0.38699138,0.21721175,0.4660598,0.27942446,0.10541173,long_term_forecast_336_96powerset_HUFL_MUFL_LULL.csv_CNN_ETTh1_ftMS_sl96_ll48_pl336_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,CNN,"['HUFL', 'MUFL', 'LULL']",336,ETTh1
0,0.39133185,0.22160181,0.470746,0.2860988,0.11181553,long_term_forecast_336_96powerset_MUFL_LUFL_LULL.csv_CNN_ETTh1_ftMS_sl96_ll48_pl336_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,CNN,"['MUFL', 'LUFL', 'LULL']",336,ETTh1
0,0.39215875,0.2224017,0.47159484,0.28674597,0.11227235,long_term_forecast_336_96powerset_HUFL_LUFL_LULL.csv_CNN_ETTh1_ftMS_sl96_ll48_pl336_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,CNN,"['HUFL', 'LUFL', 'LULL']",336,ETTh1
0,0.39593333,0.22241178,0.47160554,0.2738989,0.09678825,long_term_forecast_336_96powerset_empty.csv_Transformer_ETTh1_ftMS_sl96_ll48_pl336_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,Transformer,['empty'],336,ETTh1
0,0.39761963,0.22314139,0.47237843,0.27753046,0.09876171,long_term_forecast_192_96powerset_empty.csv_Transformer_ETTh1_ftMS_sl96_ll48_pl192_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,Transformer,['empty'],192,ETTh1
0,0.4010546,0.2235098,0.47276825,0.2817606,0.102879286,long_term_forecast_720_96powerset_MULL_LUFL.csv_CNN_ETTh1_ftMS_sl96_ll48_pl720_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,CNN,"['MULL', 'LUFL']",720,ETTh1
0,0.39947155,0.22513871,0.47448784,0.28262752,0.101436794,long_term_forecast_96_96powerset_HULL_LULL.csv_MLP_ETTh1_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,MLP,"['HULL', 'LULL']",96,ETTh1
0,0.40814918,0.22606218,0.47545996,0.29214618,0.10575458,long_term_forecast_96_96powerset_HUFL_HULL_MUFL_LULL.csv_CNN_ETTh1_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,CNN,"['HUFL', 'HULL', 'MUFL', 'LULL']",96,ETTh1
0,0.39731768,0.22641891,0.47583497,0.27852768,0.10029667,long_term_forecast_336_96powerset_MUFL.csv_CNN_ETTh1_ftMS_sl96_ll48_pl336_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,CNN,['MUFL'],336,ETTh1
0,0.40038556,0.2265026,0.47592288,0.29115793,0.113191955,long_term_forecast_336_96powerset_HUFL_HULL_MUFL_LUFL.csv_CNN_ETTh1_ftMS_sl96_ll48_pl336_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,CNN,"['HUFL', 'HULL', 'MUFL', 'LUFL']",336,ETTh1
0,0.39426026,0.22695917,0.4764023,0.28358477,0.110875204,long_term_forecast_336_96powerset_HUFL.csv_Transformer_ETTh1_ftMS_sl96_ll48_pl336_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,Transformer,['HUFL'],336,ETTh1
0,0.4024605,0.22746958,0.4769377,0.28291124,0.10258158,long_term_forecast_96_96powerset_HUFL_LULL.csv_LSTM_ETTh1_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,LSTM,"['HUFL', 'LULL']",96,ETTh1
0,0.40404645,0.2278086,0.47729298,0.2832477,0.10470808,long_term_forecast_720_96powerset_HULL_LUFL_LULL.csv_CNN_ETTh1_ftMS_sl96_ll48_pl720_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,CNN,"['HULL', 'LUFL', 'LULL']",720,ETTh1
0,0.40650818,0.2280991,0.4775972,0.27874362,0.09739608,long_term_forecast_720_96powerset_HULL.csv_CNN_ETTh1_ftMS_sl96_ll48_pl720_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,CNN,['HULL'],720,ETTh1
0,0.39512312,0.22880955,0.47834042,0.28645676,0.112480044,long_term_forecast_336_96powerset_HUFL_MUFL_LUFL.csv_MLP_ETTh1_ftMS_sl96_ll48_pl336_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,MLP,"['HUFL', 'MUFL', 'LUFL']",336,ETTh1
0,0.40738934,0.23184665,0.48150456,0.2971635,0.11585969,long_term_forecast_192_96powerset_HUFL_HULL_LULL.csv_CNN_ETTh1_ftMS_sl96_ll48_pl192_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,CNN,"['HUFL', 'HULL', 'LULL']",192,ETTh1
0,0.40582424,0.23381072,0.4835398,0.2851512,0.10487875,long_term_forecast_192_96powerset_MUFL.csv_Transformer_ETTh1_ftMS_sl96_ll48_pl192_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,Transformer,['MUFL'],192,ETTh1
0,0.4136306,0.2346798,0.4844376,0.28588626,0.10294714,long_term_forecast_720_96powerset_MULL_LULL.csv_CNN_ETTh1_ftMS_sl96_ll48_pl720_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,CNN,"['MULL', 'LULL']",720,ETTh1
0,0.4132105,0.23627593,0.48608223,0.30208492,0.11935528,long_term_forecast_192_96powerset_HULL_MUFL_LUFL.csv_CNN_ETTh1_ftMS_sl96_ll48_pl192_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,CNN,"['HULL', 'MUFL', 'LUFL']",192,ETTh1
0,0.40895534,0.23782998,0.48767817,0.28918555,0.10656121,long_term_forecast_96_96powerset_HULL_MULL_LULL.csv_MLP_ETTh1_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,MLP,"['HULL', 'MULL', 'LULL']",96,ETTh1
0,0.40973088,0.23885973,0.48873278,0.29727703,0.11802293,long_term_forecast_336_96powerset_HUFL_HULL_LULL.csv_CNN_ETTh1_ftMS_sl96_ll48_pl336_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,CNN,"['HUFL', 'HULL', 'LULL']",336,ETTh1
0,0.42474854,0.23909515,0.48897356,0.30113924,0.11044656,long_term_forecast_96_96powerset_HUFL_LUFL_LULL.csv_LSTM_ETTh1_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,LSTM,"['HUFL', 'LUFL', 'LULL']",96,ETTh1
0,0.4175067,0.24210848,0.4920452,0.29361886,0.10835175,long_term_forecast_336_96powerset_MULL_LUFL_LULL.csv_CNN_ETTh1_ftMS_sl96_ll48_pl336_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,CNN,"['MULL', 'LUFL', 'LULL']",336,ETTh1
0,0.4224416,0.24358466,0.49354297,0.30247334,0.1140411,long_term_forecast_192_96powerset_HULL_LUFL.csv_CNN_ETTh1_ftMS_sl96_ll48_pl192_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,CNN,"['HULL', 'LUFL']",192,ETTh1
0,0.39275736,0.24387509,0.49383712,0.28254023,0.12058686,long_term_forecast_192_96powerset_HUFL_MUFL_LUFL_LULL.csv_LSTM_ETTh1_ftMS_sl96_ll48_pl192_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,LSTM,"['HUFL', 'MUFL', 'LUFL', 'LULL']",192,ETTh1
0,0.4170808,0.24401142,0.49397513,0.30542904,0.12483268,long_term_forecast_336_96powerset_HULL_MUFL_LUFL.csv_CNN_ETTh1_ftMS_sl96_ll48_pl336_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,CNN,"['HULL', 'MUFL', 'LUFL']",336,ETTh1
0,0.42159238,0.24511327,0.49508914,0.29856244,0.11073529,long_term_forecast_96_96powerset_MULL_LULL.csv_MLP_ETTh1_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,MLP,"['MULL', 'LULL']",96,ETTh1
0,0.4264736,0.24512531,0.4951013,0.31631848,0.12844455,long_term_forecast_96_96powerset_HUFL_HULL_LULL.csv_CNN_ETTh1_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,CNN,"['HUFL', 'HULL', 'LULL']",96,ETTh1
0,0.42751735,0.24543464,0.4954136,0.3046616,0.11414817,long_term_forecast_192_96powerset_HUFL_HULL_MUFL_LULL.csv_CNN_ETTh1_ftMS_sl96_ll48_pl192_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,CNN,"['HUFL', 'HULL', 'MUFL', 'LULL']",192,ETTh1
0,0.41163298,0.24596268,0.49594626,0.28962466,0.10990516,long_term_forecast_336_96powerset_HULL_MULL_LULL.csv_MLP_ETTh1_ftMS_sl96_ll48_pl336_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,MLP,"['HULL', 'MULL', 'LULL']",336,ETTh1
0,0.42402887,0.24671651,0.49670565,0.29470515,0.110214606,long_term_forecast_720_96powerset_HULL_MULL_LUFL.csv_CNN_ETTh1_ftMS_sl96_ll48_pl720_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,CNN,"['HULL', 'MULL', 'LUFL']",720,ETTh1
0,0.4252125,0.24743742,0.49743083,0.2949931,0.10696318,long_term_forecast_192_96powerset_empty.csv_CNN_ETTh1_ftMS_sl96_ll48_pl192_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,CNN,['empty'],192,ETTh1
0,0.4229534,0.24749726,0.49749097,0.29699263,0.10958689,long_term_forecast_96_96powerset_HULL_LULL.csv_CNN_ETTh1_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,CNN,"['HULL', 'LULL']",96,ETTh1
0,0.41637298,0.24755748,0.49755147,0.28913158,0.10671999,long_term_forecast_336_96powerset_HULL_LULL.csv_CNN_ETTh1_ftMS_sl96_ll48_pl336_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,CNN,"['HULL', 'LULL']",336,ETTh1
0,0.42341173,0.24853633,0.49853417,0.30954352,0.12527004,long_term_forecast_336_96powerset_HUFL_HULL_LUFL.csv_CNN_ETTh1_ftMS_sl96_ll48_pl336_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,CNN,"['HUFL', 'HULL', 'LUFL']",336,ETTh1
0,0.43163234,0.24900152,0.49900052,0.31427875,0.12412862,long_term_forecast_192_96powerset_HUFL_HULL_MUFL_LUFL.csv_CNN_ETTh1_ftMS_sl96_ll48_pl192_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,CNN,"['HUFL', 'HULL', 'MUFL', 'LUFL']",192,ETTh1
0,0.42698404,0.24920788,0.49920726,0.3122467,0.12600712,long_term_forecast_192_96powerset_HUFL_MUFL_MULL_LULL.csv_CNN_ETTh1_ftMS_sl96_ll48_pl192_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,CNN,"['HUFL', 'MUFL', 'MULL', 'LULL']",192,ETTh1
0,0.4171202,0.24997018,0.49997017,0.29335722,0.11151478,long_term_forecast_336_96powerset_HULL_LULL.csv_MLP_ETTh1_ftMS_sl96_ll48_pl336_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,MLP,"['HULL', 'LULL']",336,ETTh1
0,0.4294065,0.25008634,0.5000863,0.30050638,0.1102468,long_term_forecast_192_96powerset_HULL_LUFL_LULL.csv_CNN_ETTh1_ftMS_sl96_ll48_pl192_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,CNN,"['HULL', 'LUFL', 'LULL']",192,ETTh1
0,0.41853058,0.25082538,0.5008247,0.29148394,0.114434294,long_term_forecast_720_96powerset_LULL.csv_MLP_ETTh1_ftMS_sl96_ll48_pl720_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,MLP,['LULL'],720,ETTh1
0,0.43898234,0.25200438,0.5020004,0.3251297,0.13224596,long_term_forecast_96_96powerset_HUFL_MUFL_MULL_LULL.csv_CNN_ETTh1_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,CNN,"['HUFL', 'MUFL', 'MULL', 'LULL']",96,ETTh1
0,0.41640118,0.25310016,0.5030906,0.29154488,0.11143588,long_term_forecast_336_96powerset_HULL_LUFL.csv_MLP_ETTh1_ftMS_sl96_ll48_pl336_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,MLP,"['HULL', 'LUFL']",336,ETTh1
0,0.42369127,0.2549804,0.5049558,0.298306,0.11428191,long_term_forecast_336_96powerset_HULL_MULL.csv_MLP_ETTh1_ftMS_sl96_ll48_pl336_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,MLP,"['HULL', 'MULL']",336,ETTh1
0,0.43407357,0.25595567,0.5059206,0.29676357,0.10676503,long_term_forecast_336_96powerset_empty.csv_CNN_ETTh1_ftMS_sl96_ll48_pl336_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,CNN,['empty'],336,ETTh1
0,0.43132234,0.25612605,0.506089,0.30049375,0.11490215,long_term_forecast_720_96powerset_HULL_MULL.csv_MLP_ETTh1_ftMS_sl96_ll48_pl720_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,MLP,"['HULL', 'MULL']",720,ETTh1
0,0.42982176,0.25678313,0.5067377,0.2997684,0.1125423,long_term_forecast_336_96powerset_LULL.csv_CNN_ETTh1_ftMS_sl96_ll48_pl336_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,CNN,['LULL'],336,ETTh1
