,mae,mse,rmse,mape,mspe,exp_name,model_name,pred_len,lookback_len,pwindow,pconstructor,dataset
0,0.38692614,0.2787739,0.52799046,2.0889106,552.26337,long_term_forecast_ETTh1_96_96ECL.csv_iTransformer_ECL_ftMS_sl96_ll48_pl96_dm512_nh8_el3_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,iTransformer,96,96,,identity,ECL
0,0.38692614,0.2787739,0.52799046,2.0889106,552.26337,long_term_forecast_ETTh1_96_96ECL_w1001_pentropy.csv_iTransformer_ECL_ftMS_sl96_ll48_pl96_dm512_nh8_el3_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,iTransformer,96,96,1001,pentropy.csv,ECL
0,0.38692614,0.2787739,0.52799046,2.0889106,552.26337,long_term_forecast_ETTh1_96_96ECL_w1501_ipentropy.csv_iTransformer_ECL_ftMS_sl96_ll48_pl96_dm512_nh8_el3_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,iTransformer,96,96,1501,ipentropy.csv,ECL
0,0.38692614,0.2787739,0.52799046,2.0889106,552.26337,long_term_forecast_ETTh1_96_96ECL_w1001_ipentropy.csv_iTransformer_ECL_ftMS_sl96_ll48_pl96_dm512_nh8_el3_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,iTransformer,96,96,1001,ipentropy.csv,ECL
0,0.38692614,0.2787739,0.52799046,2.0889106,552.26337,long_term_forecast_ETTh1_96_96ECL_w1501_pentropy.csv_iTransformer_ECL_ftMS_sl96_ll48_pl96_dm512_nh8_el3_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,iTransformer,96,96,1501,pentropy.csv,ECL
0,0.38692614,0.2787739,0.52799046,2.0889106,552.26337,long_term_forecast_ETTh1_96_96ECL_w751_ipentropy.csv_iTransformer_ECL_ftMS_sl96_ll48_pl96_dm512_nh8_el3_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,iTransformer,96,96,751,ipentropy.csv,ECL
0,0.37774822,0.27893564,0.5281436,1.8459934,548.1871,long_term_forecast_96_96ECL_w1001_psmoothrandomwalk.csv_TimeXer_ECL_ftMS_sl96_ll48_pl96_dm512_nh8_el4_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,TimeXer,96,96,1001,psmoothrandomwalk.csv,ECL
0,0.4544451,0.2793011,0.5284895,0.32329684,0.12956095,long_term_forecast_96_96ETTh1_w1251_prollcorr.csv_Crossformer_ETTh1_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,Crossformer,96,96,1251,prollcorr.csv,ETTh1
0,0.38093135,0.280001,0.5291512,1.8254244,461.0505,long_term_forecast_96_96ECL_w501_iprandomwalk.csv_TimeXer_ECL_ftMS_sl96_ll48_pl96_dm512_nh8_el4_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,TimeXer,96,96,501,iprandomwalk.csv,ECL
0,0.37815648,0.28034502,0.52947617,1.8895859,568.50604,long_term_forecast_96_96ECL_w1501_iprollcorr.csv_TimeXer_ECL_ftMS_sl96_ll48_pl96_dm512_nh8_el4_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,TimeXer,96,96,1501,iprollcorr.csv,ECL
0,0.38742724,0.28038964,0.5295183,2.0703776,549.8675,long_term_forecast_ETTh1_96_96ECL_w1251_pfarm.csv_iTransformer_ECL_ftMS_sl96_ll48_pl96_dm512_nh8_el3_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,iTransformer,96,96,1251,pfarm.csv,ECL
0,0.3874564,0.28071254,0.5298231,1.0693806,84.955666,long_term_forecast_96_96TrafficL_w1001_prollcov.csv_Autoformer_Traffic_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,Autoformer,96,96,1001,prollcov.csv,TrafficL
0,0.38762957,0.28078815,0.5298945,2.1551967,691.18005,long_term_forecast_ETTh1_96_96ECL_w501_pmutual_info.csv_iTransformer_ECL_ftMS_sl96_ll48_pl96_dm512_nh8_el3_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,iTransformer,96,96,501,pmutual_info.csv,ECL
0,0.37563264,0.2809179,0.5300169,1.8408918,499.71774,long_term_forecast_96_96ECL_w501_iprollcorr.csv_TimeXer_ECL_ftMS_sl96_ll48_pl96_dm512_nh8_el4_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,TimeXer,96,96,501,iprollcorr.csv,ECL
0,0.38831693,0.2811604,0.5302456,2.067705,470.24792,long_term_forecast_ETTh1_96_96ECL_w1001_pmutual_info.csv_iTransformer_ECL_ftMS_sl96_ll48_pl96_dm512_nh8_el3_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,iTransformer,96,96,1001,pmutual_info.csv,ECL
0,0.3887045,0.28144464,0.5305136,2.063998,499.4088,long_term_forecast_ETTh1_96_96ECL_w1501_ipfarm.csv_iTransformer_ECL_ftMS_sl96_ll48_pl96_dm512_nh8_el3_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,iTransformer,96,96,1501,ipfarm.csv,ECL
0,0.37927338,0.28222448,0.53124803,1.8125368,497.6931,long_term_forecast_96_96ECL_w1501_prollcorr.csv_TimeXer_ECL_ftMS_sl96_ll48_pl96_dm512_nh8_el4_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,TimeXer,96,96,1501,prollcorr.csv,ECL
0,0.45712975,0.28285018,0.5318366,0.9146732,18.151245,long_term_forecast_96_96ETTm2_w1251_iprollcov.csv_Crossformer_ETTm2_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,Crossformer,96,96,1251,iprollcov.csv,ETTm2
0,0.3721058,0.28304338,0.53201824,0.94506407,54.798008,long_term_forecast_96_96TrafficL_w1001_prollcorr.csv_Autoformer_Traffic_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,Autoformer,96,96,1001,prollcorr.csv,TrafficL
0,0.39062688,0.28313226,0.53210175,2.1023686,578.89984,long_term_forecast_ETTh1_96_96ECL_w1001_ipfarm.csv_iTransformer_ECL_ftMS_sl96_ll48_pl96_dm512_nh8_el3_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,iTransformer,96,96,1001,ipfarm.csv,ECL
0,0.38850638,0.2832322,0.5321956,2.0988882,550.8056,long_term_forecast_ETTh1_96_96ECL_w751_pfarm.csv_iTransformer_ECL_ftMS_sl96_ll48_pl96_dm512_nh8_el3_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,iTransformer,96,96,751,pfarm.csv,ECL
0,0.4306268,0.2833554,0.5323114,0.93084013,21.502007,long_term_forecast_96_96ETTm2_w1001_ipfarm.csv_Crossformer_ETTm2_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,Crossformer,96,96,1001,ipfarm.csv,ETTm2
0,0.45891482,0.28358483,0.53252685,0.32576403,0.1302666,long_term_forecast_96_96ETTh1_w501_pfarm.csv_Crossformer_ETTh1_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,Crossformer,96,96,501,pfarm.csv,ETTh1
0,0.39168537,0.28376174,0.5326929,2.1239755,550.1676,long_term_forecast_ETTh1_96_96ECL_w501_ipfarm.csv_iTransformer_ECL_ftMS_sl96_ll48_pl96_dm512_nh8_el3_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,iTransformer,96,96,501,ipfarm.csv,ECL
0,0.38181248,0.28382605,0.5327533,1.8703732,619.6089,long_term_forecast_96_96ECL_w751_iprollcov.csv_TimeXer_ECL_ftMS_sl96_ll48_pl96_dm512_nh8_el4_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,TimeXer,96,96,751,iprollcov.csv,ECL
0,0.3899808,0.28403392,0.5329483,2.0878475,515.77246,long_term_forecast_ETTh1_96_96ECL_w751_ipfarm.csv_iTransformer_ECL_ftMS_sl96_ll48_pl96_dm512_nh8_el3_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,iTransformer,96,96,751,ipfarm.csv,ECL
0,0.38763124,0.28408593,0.53299713,2.115794,666.62103,long_term_forecast_ETTh1_96_96ECL_w1251_prollcorr.csv_iTransformer_ECL_ftMS_sl96_ll48_pl96_dm512_nh8_el3_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,iTransformer,96,96,1251,prollcorr.csv,ECL
0,0.38017726,0.28410968,0.5330194,1.8541938,496.23737,long_term_forecast_96_96ECL_w1001_iprollcorr.csv_TimeXer_ECL_ftMS_sl96_ll48_pl96_dm512_nh8_el4_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,TimeXer,96,96,1001,iprollcorr.csv,ECL
0,0.39241597,0.28624094,0.53501487,2.1541178,621.27716,long_term_forecast_ETTh1_96_96ECL_w1001_prollcorr.csv_iTransformer_ECL_ftMS_sl96_ll48_pl96_dm512_nh8_el3_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,iTransformer,96,96,1001,prollcorr.csv,ECL
0,0.3912991,0.28782666,0.5364948,2.1160984,593.7343,long_term_forecast_ETTh1_96_96ECL_w501_pfarm.csv_iTransformer_ECL_ftMS_sl96_ll48_pl96_dm512_nh8_el3_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,iTransformer,96,96,501,pfarm.csv,ECL
0,0.39228135,0.28846207,0.53708667,2.1192398,558.18994,long_term_forecast_96_96ECL_w1251_psmoothrandomwalk.csv_iTransformer_ECL_ftMS_sl96_ll48_pl96_dm512_nh8_el3_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,iTransformer,96,96,1251,psmoothrandomwalk.csv,ECL
0,0.39268884,0.2885953,0.53721064,1.0292407,67.68601,long_term_forecast_96_96TrafficL_w1251_prollcov.csv_Autoformer_Traffic_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,Autoformer,96,96,1251,prollcov.csv,TrafficL
0,0.3934699,0.28900203,0.5375891,2.1171067,499.73294,long_term_forecast_ETTh1_96_96ECL_w751_prollcorr.csv_iTransformer_ECL_ftMS_sl96_ll48_pl96_dm512_nh8_el3_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,iTransformer,96,96,751,prollcorr.csv,ECL
0,0.392828,0.28927445,0.5378424,2.1415179,593.3537,long_term_forecast_ETTh1_96_96ECL_w1501_iprollcorr.csv_iTransformer_ECL_ftMS_sl96_ll48_pl96_dm512_nh8_el3_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,iTransformer,96,96,1501,iprollcorr.csv,ECL
0,0.39165115,0.2893729,0.5379339,2.169759,794.3134,long_term_forecast_ETTh1_96_96ECL_w1251_prollcov.csv_iTransformer_ECL_ftMS_sl96_ll48_pl96_dm512_nh8_el3_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,iTransformer,96,96,1251,prollcov.csv,ECL
0,0.3945194,0.28950605,0.5380577,2.1270535,557.8396,long_term_forecast_96_96ECL_w1501_psmoothrandomwalk.csv_iTransformer_ECL_ftMS_sl96_ll48_pl96_dm512_nh8_el3_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,iTransformer,96,96,1501,psmoothrandomwalk.csv,ECL
0,0.3953871,0.2895575,0.5381055,2.172727,606.5146,long_term_forecast_ETTh1_96_96ECL_w1001_prollcov.csv_iTransformer_ECL_ftMS_sl96_ll48_pl96_dm512_nh8_el3_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,iTransformer,96,96,1001,prollcov.csv,ECL
0,0.3953528,0.28960833,0.5381527,2.175429,759.5328,long_term_forecast_ETTh1_96_96ECL_w1501_iprollcov.csv_iTransformer_ECL_ftMS_sl96_ll48_pl96_dm512_nh8_el3_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,iTransformer,96,96,1501,iprollcov.csv,ECL
0,0.3922785,0.2898868,0.5384114,2.1435072,686.8385,long_term_forecast_ETTh1_96_96ECL_w751_pmutual_info.csv_iTransformer_ECL_ftMS_sl96_ll48_pl96_dm512_nh8_el3_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,iTransformer,96,96,751,pmutual_info.csv,ECL
0,0.38741633,0.29103515,0.53947675,1.8593998,496.76132,long_term_forecast_96_96ECL_w1251_iprollcov.csv_TimeXer_ECL_ftMS_sl96_ll48_pl96_dm512_nh8_el4_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,TimeXer,96,96,1251,iprollcov.csv,ECL
0,0.39436603,0.2912875,0.5397106,2.160889,572.66766,long_term_forecast_ETTh1_96_96ECL_w1501_ipmutual_info.csv_iTransformer_ECL_ftMS_sl96_ll48_pl96_dm512_nh8_el3_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,iTransformer,96,96,1501,ipmutual_info.csv,ECL
0,0.38034895,0.29134917,0.5397677,1.7980149,384.41544,long_term_forecast_96_96ECL_w751_iprollcorr.csv_TimeXer_ECL_ftMS_sl96_ll48_pl96_dm512_nh8_el4_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,TimeXer,96,96,751,iprollcorr.csv,ECL
0,0.39581716,0.29154396,0.5399481,2.1633976,652.1061,long_term_forecast_ETTh1_96_96ECL_w1251_ipmutual_info.csv_iTransformer_ECL_ftMS_sl96_ll48_pl96_dm512_nh8_el3_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,iTransformer,96,96,1251,ipmutual_info.csv,ECL
0,0.46894374,0.29176345,0.5401513,0.33302724,0.13423592,long_term_forecast_96_96ETTh1_w1001_pfarm.csv_Crossformer_ETTh1_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,Crossformer,96,96,1001,pfarm.csv,ETTh1
0,0.39559668,0.29210082,0.5404635,2.1324549,653.01733,long_term_forecast_ETTh1_96_96ECL_w1501_prollcov.csv_iTransformer_ECL_ftMS_sl96_ll48_pl96_dm512_nh8_el3_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,iTransformer,96,96,1501,prollcov.csv,ECL
0,0.3953898,0.2925069,0.5408391,2.185345,722.35,long_term_forecast_ETTh1_96_96ECL_w501_ipmutual_info.csv_iTransformer_ECL_ftMS_sl96_ll48_pl96_dm512_nh8_el3_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,iTransformer,96,96,501,ipmutual_info.csv,ECL
0,0.39692628,0.292702,0.5410194,2.2067115,861.1211,long_term_forecast_ETTh1_96_96ECL_w501_prollcov.csv_iTransformer_ECL_ftMS_sl96_ll48_pl96_dm512_nh8_el3_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,iTransformer,96,96,501,prollcov.csv,ECL
0,0.3988635,0.29380342,0.54203635,2.146931,578.22955,long_term_forecast_96_96ECL_w501_iprandomwalk.csv_iTransformer_ECL_ftMS_sl96_ll48_pl96_dm512_nh8_el3_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,iTransformer,96,96,501,iprandomwalk.csv,ECL
0,0.48400462,0.29408082,0.5422922,0.3490883,0.14105119,long_term_forecast_192_96ETTh1_w1251_pmutual_info.csv_MLP_ETTh1_ftMS_sl96_ll48_pl192_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,MLP,192,96,1251,pmutual_info.csv,ETTh1
0,0.47714013,0.2947237,0.5428846,0.335364,0.1321697,long_term_forecast_336_96ETTh1.csv_Crossformer_ETTh1_ftMS_sl96_ll48_pl336_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,Crossformer,336,96,,identity,ETTh1
0,0.38812444,0.29505602,0.5431906,1.9229707,527.2888,long_term_forecast_96_96ECL_w1251_iprollcorr.csv_TimeXer_ECL_ftMS_sl96_ll48_pl96_dm512_nh8_el4_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,TimeXer,96,96,1251,iprollcorr.csv,ECL
0,0.3991939,0.29557765,0.54367054,2.0987473,528.7948,long_term_forecast_ETTh1_96_96ECL_w1001_iprollcov.csv_iTransformer_ECL_ftMS_sl96_ll48_pl96_dm512_nh8_el3_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,iTransformer,96,96,1001,iprollcov.csv,ECL
0,0.40344086,0.2957474,0.54382664,1.3437994,170.11533,long_term_forecast_96_96TrafficL_w1501_prollcov.csv_Autoformer_Traffic_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,Autoformer,96,96,1501,prollcov.csv,TrafficL
0,0.46582225,0.2957632,0.5438411,0.3442928,0.15261978,long_term_forecast_192_96ETTm1.csv_Crossformer_ETTm1_ftMS_sl96_ll48_pl192_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,Crossformer,192,96,,identity,ETTm1
0,0.40094927,0.29600814,0.5440663,2.2306623,795.63745,long_term_forecast_96_96ECL_w501_prandomwalk.csv_iTransformer_ECL_ftMS_sl96_ll48_pl96_dm512_nh8_el3_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,iTransformer,96,96,501,prandomwalk.csv,ECL
0,0.39778337,0.29617363,0.54421836,2.125189,535.63513,long_term_forecast_96_96ECL_w1001_psmoothrandomwalk.csv_iTransformer_ECL_ftMS_sl96_ll48_pl96_dm512_nh8_el3_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,iTransformer,96,96,1001,psmoothrandomwalk.csv,ECL
0,0.39882544,0.29705882,0.545031,2.1161861,544.92163,long_term_forecast_ETTh1_96_96ECL_w501_iprollcov.csv_iTransformer_ECL_ftMS_sl96_ll48_pl96_dm512_nh8_el3_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,iTransformer,96,96,501,iprollcov.csv,ECL
0,0.40012917,0.29831782,0.5461848,2.144112,616.31177,long_term_forecast_ETTh1_96_96ECL_w751_prollcov.csv_iTransformer_ECL_ftMS_sl96_ll48_pl96_dm512_nh8_el3_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,iTransformer,96,96,751,prollcov.csv,ECL
0,0.39960238,0.29936668,0.5471441,1.120878,98.75848,long_term_forecast_96_96TrafficL_w501_prandomwalk.csv_Autoformer_Traffic_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,Autoformer,96,96,501,prandomwalk.csv,TrafficL
0,0.47328296,0.29982626,0.5475639,0.33730027,0.13976602,long_term_forecast_96_96ETTh1_w1501_prollcov.csv_Crossformer_ETTh1_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,Crossformer,96,96,1501,prollcov.csv,ETTh1
0,0.39080828,0.30081987,0.5484705,1.1574786,112.943596,long_term_forecast_96_96TrafficL_w751_prollcorr.csv_Autoformer_Traffic_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,Autoformer,96,96,751,prollcorr.csv,TrafficL
0,0.4004417,0.30178845,0.54935277,2.1806424,724.49994,long_term_forecast_ETTh1_96_96ECL_w1501_prollcorr.csv_iTransformer_ECL_ftMS_sl96_ll48_pl96_dm512_nh8_el3_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,iTransformer,96,96,1501,prollcorr.csv,ECL
0,0.41239542,0.30209938,0.54963565,1.1251173,100.70097,long_term_forecast_96_96TrafficL_w1001_ipfarm.csv_Autoformer_Traffic_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,Autoformer,96,96,1001,ipfarm.csv,TrafficL
0,0.40267172,0.3028435,0.5503122,2.1122115,613.6733,long_term_forecast_ETTh1_96_96ECL_w1251_iprollcov.csv_iTransformer_ECL_ftMS_sl96_ll48_pl96_dm512_nh8_el3_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,iTransformer,96,96,1251,iprollcov.csv,ECL
0,0.4013858,0.3036838,0.5510751,2.1874614,680.975,long_term_forecast_96_96ECL_w751_psmoothrandomwalk.csv_iTransformer_ECL_ftMS_sl96_ll48_pl96_dm512_nh8_el3_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,iTransformer,96,96,751,psmoothrandomwalk.csv,ECL
0,0.4036505,0.3047892,0.5520772,2.193435,730.4514,long_term_forecast_96_96ECL_w501_psmoothrandomwalk.csv_iTransformer_ECL_ftMS_sl96_ll48_pl96_dm512_nh8_el3_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,iTransformer,96,96,501,psmoothrandomwalk.csv,ECL
0,0.40375715,0.30513692,0.552392,2.1317449,611.99115,long_term_forecast_ETTh1_96_96ECL_w501_prollcorr.csv_iTransformer_ECL_ftMS_sl96_ll48_pl96_dm512_nh8_el3_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,iTransformer,96,96,501,prollcorr.csv,ECL
0,0.400361,0.3052175,0.55246496,2.1752295,648.87463,long_term_forecast_ETTh1_96_96ECL_w1001_iprollcorr.csv_iTransformer_ECL_ftMS_sl96_ll48_pl96_dm512_nh8_el3_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,iTransformer,96,96,1001,iprollcorr.csv,ECL
0,0.39430732,0.30605194,0.5532196,2.0110135,767.58923,long_term_forecast_96_96ECL_w501_ipsmoothrandomwalk.csv_PatchTST_ECL_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,PatchTST,96,96,501,ipsmoothrandomwalk.csv,ECL
0,0.39420444,0.30620444,0.5533574,2.0128686,770.9694,long_term_forecast_96_96ECL_w1001_ipsmoothrandomwalk.csv_PatchTST_ECL_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,PatchTST,96,96,1001,ipsmoothrandomwalk.csv,ECL
0,0.39437726,0.30632854,0.55346954,2.0102558,771.59344,long_term_forecast_96_96ECL_w1251_ipsmoothrandomwalk.csv_PatchTST_ECL_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,PatchTST,96,96,1251,ipsmoothrandomwalk.csv,ECL
0,0.4932062,0.30634546,0.55348486,1.0020462,20.68584,long_term_forecast_96_96ETTm2_w1501_pfarm.csv_Crossformer_ETTm2_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,Crossformer,96,96,1501,pfarm.csv,ETTm2
0,0.39530128,0.30666983,0.55377775,2.0074167,766.649,long_term_forecast_96_96ECL_w1501_psmoothrandomwalk.csv_PatchTST_ECL_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,PatchTST,96,96,1501,psmoothrandomwalk.csv,ECL
0,0.39544308,0.3066862,0.55379254,2.0212722,764.9863,long_term_forecast_96_96ECL_w501_iprandomwalk.csv_PatchTST_ECL_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,PatchTST,96,96,501,iprandomwalk.csv,ECL
0,0.48235506,0.30670008,0.5538051,0.3451842,0.14470409,long_term_forecast_96_96ETTh1_w1251_prollcov.csv_Crossformer_ETTh1_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,Crossformer,96,96,1251,prollcov.csv,ETTh1
0,0.3946392,0.30670652,0.5538109,2.0141525,770.81915,long_term_forecast_96_96ECL_w751_ipsmoothrandomwalk.csv_PatchTST_ECL_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,PatchTST,96,96,751,ipsmoothrandomwalk.csv,ECL
0,0.3945872,0.30679098,0.5538871,2.014893,773.2351,long_term_forecast_96_96ECL_w1501_ipsmoothrandomwalk.csv_PatchTST_ECL_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,PatchTST,96,96,1501,ipsmoothrandomwalk.csv,ECL
0,0.39555767,0.30680284,0.55389786,2.0051713,753.50977,long_term_forecast_96_96ECL_w501_psmoothrandomwalk.csv_PatchTST_ECL_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,PatchTST,96,96,501,psmoothrandomwalk.csv,ECL
0,0.44448325,0.30688596,0.5539729,0.95522505,23.868303,long_term_forecast_96_96ETTm2_w1501_ipentropy.csv_Crossformer_ETTm2_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,Crossformer,96,96,1501,ipentropy.csv,ETTm2
0,0.41756797,0.30749005,0.55451787,1.1733006,111.27551,long_term_forecast_96_96TrafficL_w751_ipfarm.csv_Autoformer_Traffic_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,Autoformer,96,96,751,ipfarm.csv,TrafficL
0,0.39634028,0.308097,0.55506486,2.012036,771.95874,long_term_forecast_96_96ECL_w1251_psmoothrandomwalk.csv_PatchTST_ECL_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,PatchTST,96,96,1251,psmoothrandomwalk.csv,ECL
0,0.3962755,0.30833432,0.5552786,2.0167036,759.43677,long_term_forecast_96_96ECL_w1001_psmoothrandomwalk.csv_PatchTST_ECL_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,PatchTST,96,96,1001,psmoothrandomwalk.csv,ECL
0,0.40556294,0.30845997,0.5553917,2.2246308,831.4643,long_term_forecast_96_96ECL_w1001_ipsmoothrandomwalk.csv_iTransformer_ECL_ftMS_sl96_ll48_pl96_dm512_nh8_el3_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,iTransformer,96,96,1001,ipsmoothrandomwalk.csv,ECL
